
12_18_47_896292,43961,43987,44013,6549,6546,6503,16.348050763951733,14.548731929749351,14.482988333460526,15.353636451893351,16.481107693873128,15.514875097097445,17.862575066106501,18.036420606125944,18.098049991221274,18.738692532931907,17.171298028019294,15.289213251286583,14.592004575739054,14.551620898049578,18.987598628890623,19.557346945834581,17.763693115264516,16.204735359065239,15.36989637085162,14.933508052771401,15.538697463946846,15.970753628084651,15.68100771264568,16.114773642320131,17.419230014244022,17.587531558379283,18.38532902512901,15.200942574668716,14.707380918259162,15.667345857812279,18.136673610922571,18.853208528077232,15.52908705783301,16.204735359065239,15.854389946225183,14.484121365428848,15.542726699685375,15.9693751475005,16.101359175779578,15.683966843452936,17.834320668207397,16.114773642320131,17.43133894050942,15.495112422670843,12.863388036135575,16.749936175818675,15.667345857812279,15.126874889033672,10.406804241090811,11.193511132438118,14.870246859390818,14.783714617522492,15.577150381524916,15.117564402757978,14.564893869639377,16.407441994263536,18.259479136641005,14.790131910330217,15.680059484193293,15.211435416338645,13.859826342724034,15.180390326997042,15.299038362895772,16.713872475366884,17.650669158123549,18.383746781148204,18.356018332714655,18.826325155105565,18.579691328944648,18.830272417082256,17.464547875938422,17.020384036425469,17.808053462215639,19.575214037153273,18.022385890960436,17.91277808362895,18.027653224136714,18.998149231778768,19.244361218482936,18.131804637619325,16.373335005097431,19.604689449255602,19.558538615376278,19.961428994222103,18.407259691029026,18.953755643423051,17.437072651545861,18.746244982645351,18.66166132105991,17.964852574814643,18.037726959564282,17.756355774641179,17.957008130653264,18.121194938032033,18.712316051530422,19.867396041064069,16.512234349964615,16.703957321228586,15.776613388358271,16.557976978960482,15.707838648178154,15.670263839881159,14.572285438141876,14.564754932421636,15.249876204779298,15.163649227003589,15.174104059614365,14.838747405401648,15.230273001709577,15.661820898803796,15.734535342641095,18.027653224136714,14.928731151677823,17.751646258597816,15.111474087477347,15.462924951746515,16.036290696534422,16.103623427460775,18.184435608355955,16.760584871555636,17.41220852083535,17.83042928075696,17.728474894826604,16.794573197472573,15.71161209287294,16.197612332691222,19.655123301822073,19.205792169155245,21.348807557904195,20.426184442369163,19.39180329961107,18.651436060012202,17.399402314022325,17.847672563401431,18.44140988904843,17.718342756418679,17.765664724809938,19.08753984701309,18.166474805191513,16.506199616083734,17.933843886543855,17.146462661014652,19.240964605983493,16.443434778330925,19.092390061883918,21.013798564993294,20.146956411863812,19.846736477596608,18.505468561351677,19.381332979914873,17.633672177456162,18.71932715321077,18.358788798159139,16.548677875810085,17.328104903713609,19.614623612053208,19.794395484697986,18.832822102434648,17.385820385004081,17.594729268684773,18.268030108128926,19.019826497487372,16.399547221261912,16.631416076056382,17.82000828357701,18.018790286253022,18.923885682863215,17.569784727381659,17.877786017849587,18.334996331582317,17.614224877124343,21.445729487360097,28.873019748625779,19.877057212798093,20.22134951229225,20.115455433561181,19.999513656015665,19.109021327185076,17.810240706847651,18.645544558602865,16.927423496038955,16.460567896606108,18.048390923161037,18.018790286253022,16.156385560333661,15.064794026572656,18.093738148884654,20.517688802554233,20.688540153306008,19.115428372612314,17.975170109603084,18.55956942482328

12_18_47_898907,44082,44107,44133,6549,6546,6503,17.552491410020878,15.686696848214694,15.013741382134072,15.860248340989529,17.441998389543812,16.469808927767872,17.398122594109509,19.888607007248709,18.576956230570943,18.738692532931907,20.116964305663771,18.378115734339701,17.757563313257151,16.201606869386865,17.333591036996211,16.611600006512049,17.208505820676919,16.711208771316933,15.857102851795048,14.933508052771401,15.538697463946846,16.396887946309562,15.68100771264568,16.547536692529775,18.277583722593079,19.768842374452902,17.03966944238141,16.608175809676084,15.670320076587018,14.17894248126629,15.665480882001191,16.733682576808917,16.081740375413915,17.215041136942943,14.911132345695933,14.484121365428848,16.396887946309562,16.39247234762729,16.51695238757776,15.264757111935353,16.114773642320131,16.978368946507715,16.558946679049029,16.872831947089423,14.279114227578361,16.749936175818675,14.677645472383858,15.126874889033672,10.406804241090811,10.63604761836018,14.870246859390818,15.704058673919974,17.349135800407339,16.39247234762729,14.564893869639377,16.407441994263536,17.834320668207397,16.119778743639017,14.804694900696632,12.863388036135575,14.350725409390066,14.689733640086104,14.785063139773172,15.126874889033672,18.294082510711405,16.677993080890815,15.77626419707957,18.826325155105565,17.288312157718735,18.00622346929481,17.06379068471324,17.415019459683833,17.808053462215639,18.789374705441674,17.621177814209659,19.156240044584706,18.883961660909392,18.998149231778768,19.244361218482936,19.126778356874581,17.471272420005107,16.769383959350591,16.471597487068038,20.359529974237887,19.150498232590451,19.308748901388697,17.084631775737137,18.405399369781549,18.66166132105991,18.988430244176527,17.335938698895234,19.177253092642786,18.71014224787308,18.121194938032033,18.712316051530422,19.433741063067544,16.512234349964615,15.765120117644983,15.346092269971336,16.171154474806144,14.964864897408347,16.030060160068331,14.924134661289941,15.249876204779298,16.268492591355141,15.509296831633947,15.174104059614365,14.476656557327146,15.230273001709577,16.432957706903835,16.140834524610625,18.027653224136714,15.499986858338218,15.818081593261525,14.659375610237987,15.047081804344032,14.856987848909341,16.848691751728097,17.83042928075696,16.760584871555636,17.760665642410174,17.83042928075696,19.138295843073365,16.794573197472573,15.309934444716021,17.442396054038852,18.818069542081048,19.205792169155245,22.019112323825709,20.426184442369163,19.931468160660529,18.651436060012202,17.399402314022325,17.847672563401431,18.44140988904843,17.718342756418679,17.765664724809938,19.08753984701309,17.315324394139964,16.947010181042856,18.382776983696147,17.619789892400888,16.776357117102634,18.07213288494512,19.664292394694542,19.0260926575084,18.323904874590824,19.846736477596608,18.505468561351677,19.381332979914873,17.633672177456162,18.71932715321077,18.358788798159139,16.548677875810085,16.579551188541132,16.611355496756801,18.253486684563597,18.021312697091446,18.690457642549688,17.125095812499751,17.17729529458984,17.561854336174406,15.028902488889173,16.631416076056382,17.82000828357701,18.018790286253022,18.923885682863215,17.569784727381659,17.877786017849587,17.25181991831198,17.975279789229944,18.872463634449332,27.851139113580928,21.416683863749938,19.394138868845744,20.115455433561181,21.620046242849014,19.599348920255295,17.810240706847651,18.645544558602865,16.927423496038955,16.460567896606108,18.048390923161037,18.018790286253022,16.156385560333661,15.064794026572656,15.833908891126327,18.280289993419956,19.545730724713792,19.517493197321869,19.271970121837057,20.412338696140523

12_18_47_901504,44201,44227,44254,6549,6546,6503,17.552491410020878,15.686696848214694,15.013741382134072,15.860248340989529,17.441998389543812,16.943754927852353,16.46247808723831,18.036420606125944,18.576956230570943,18.738692532931907,20.599369695336122,20.384086575087224,18.790140168429218,17.823839712673248,18.987598628890623,15.407729267776745,17.208505820676919,16.711208771316933,15.857102851795048,14.933508052771401,16.838898031748613,17.243556090314826,16.966818738658446,15.680059484193293,15.679335632784159,18.027727291006784,19.712608716833529,18.453165863973766,17.567807188926508,18.098049991221274,17.64745795963097,14.566617885572327,16.081740375413915,17.215041136942943,14.911132345695933,14.484121365428848,17.243556090314826,17.233145412822921,15.683966843452936,16.101359175779578,17.834320668207397,16.114773642320131,15.235393126613019,17.327738377886533,16.134800267345497,17.217500988743041,16.158404479967146,16.187771257491079,10.406804241090811,10.63604761836018,14.870246859390818,15.704058673919974,17.349135800407339,15.9693751475005,15.421593653878062,16.407441994263536,17.834320668207397,16.119778743639017,15.2433735686555,14.279114227578361,15.325047739131605,15.668554848548354,15.299038362895772,15.658784462618883,18.933262526952205,17.249921751391753,14.724733117198468,14.506202148669047,16.853999762510739,18.00622346929481,17.464547875938422,17.808053462215639,17.415019459683833,17.997137690098327,18.421942309362464,17.91277808362895,16.728849140946465,18.560600241330746,18.784558846142716,19.126778356874581,16.923862105351304,18.19738369037384,15.117858714482395,15.052528841934873,17.658293285495517,18.597463377873453,19.180324011781238,17.3756251116518,17.3165254082665,17.964852574814643,19.080989792151854,18.823970400028657,17.578238598859457,18.121194938032033,18.712316051530422,18.998149231778768,17.575616822188522,17.169975095459279,15.776613388358271,15.392821353610088,15.707838648178154,16.030060160068331,15.623990419358222,15.249876204779298,14.564754932421636,14.816753983227613,14.823171406574374,14.838747405401648,14.483582767004634,15.661820898803796,16.140834524610625,18.45675040322584,15.499986858338218,14.342016524735243,16.009342404094184,15.047081804344032,14.856987848909341,16.476876350072246,17.475126166335087,16.760584871555636,17.41220852083535,16.760584871555636,17.728474894826604,17.173133183523987,14.906571755245693,15.358745059795467,18.818069542081048,19.205792169155245,19.994297840601348,18.654272391738402,18.303424480396188,17.649996032862646,17.399402314022325,17.407647540019354,17.16551106391131,18.559850922668318,17.765664724809938,17.797996156078682,17.315324394139964,16.947010181042856,18.382776983696147,17.619789892400888,16.776357117102634,18.07213288494512,19.092390061883918,18.01683433159252,18.323904874590824,18.166474805191513,18.117406756351215,17.91952375837775,18.71932715321077,17.633672177456162,17.633672177456162,16.548677875810085,16.579551188541132,16.611355496756801,18.253486684563597,18.021312697091446,18.690457642549688,17.125095812499751,17.17729529458984,16.08161015568686,15.487955927573296,17.041008673678618,17.047202278860823,17.286524564804949,18.576435196687498,18.280622840503213,17.877786017849587,17.25181991831198,17.975279789229944,18.872463634449332,27.851139113580928,21.416683863749938,19.394138868845744,20.115455433561181,18.904041996813589,19.599348920255295,19.614395399093155,16.12577218866511,14.952245136150623,16.081212364497105,17.310136273064813,17.653348888410619,16.156385560333661,15.064794026572656,15.833908891126327,18.280289993419956,19.545730724713792,19.517493197321869,19.271970121837057,20.412338696140523

12_18_47_991745,44322,44348,44374,6549,6546,6503,17.552491410020878,15.686696848214694,16.588648717135811,17.860511858478219,17.918890746286024,16.943754927852353,16.46247808723831,18.036420606125944,18.576956230570943,18.738692532931907,20.599369695336122,20.384086575087224,21.324720217810068,20.989244694943807,20.613980311045395,18.975297849483013,17.763693115264516,18.214909777824914,16.341857730381207,14.933508052771401,16.838898031748613,17.243556090314826,16.966818738658446,15.680059484193293,15.679335632784159,18.027727291006784,19.712608716833529,18.453165863973766,19.888607007248709,18.576956230570943,21.02144326736942,17.799235680417326,16.631243761665189,17.215041136942943,14.911132345695933,14.484121365428848,17.243556090314826,17.233145412822921,15.683966843452936,16.101359175779578,17.834320668207397,16.114773642320131,15.235393126613019,17.327738377886533,17.049407002659564,17.217500988743041,18.576956230570943,16.713872475366884,9.774901021759888,11.193511132438118,14.372547125587062,14.320213580716199,17.349135800407339,15.9693751475005,15.421593653878062,16.407441994263536,17.834320668207397,16.119778743639017,15.2433735686555,14.279114227578361,15.808529555768928,15.668554848548354,15.810280687971385,16.713872475366884,26.88473576418005,21.161853136331217,18.356018332714655,15.967831779473386,13.757742398694575,15.065532130599308,16.661366360895954,18.589377309778342,18.199501125691256,17.598581799881742,17.218302059911309,17.91277808362895,17.596650582647385,16.7904146290212,18.784558846142716,18.630563820286056,20.692513009163463,19.137843736292893,17.363652244104685,16.303300154191618,14.990274012583995,16.066089685167697,17.437072651545861,18.405399369781549,17.991423913722713,16.930362688625735,17.687467857036154,18.823970400028657,18.71014224787308,16.930334823541443,18.300664829222171,18.560600241330746,18.102961472599191,18.095335286845966,16.631927513899086,15.782774172112113,14.591212347459361,14.946610254162863,14.924134661289941,13.87470405852531,13.87470405852531,14.816753983227613,14.470951071876755,13.382098900673213,13.352524483295838,14.884457258701048,16.140834524610625,18.45675040322584,16.632429386608578,17.751646258597816,16.455157836821627,14.629430748961624,15.644793528070181,16.848691751728097,16.040720785304416,16.040720785304416,16.711509047837069,17.11851512649514,17.372797127093065,16.794573197472573,14.501507437851785,14.936552732953999,19.237495047283232,18.2910025926721,19.309941741215823,19.248493763536658,19.39180329961107,17.145371559087437,17.862754968359695,16.965614242610911,17.592678878550771,15.148997709668208,16.035885589116276,16.051476359817229,18.166474805191513,16.063367282611011,17.029694497078424,15.712413033163841,17.274315296148814,17.53227159311308,17.93840630445527,18.01683433159252,19.694378826837124,19.429379813186074,17.727787653094254,17.91952375837775,17.996907715039072,17.633672177456162,16.535719129513723,16.177630444783631,16.579551188541132,16.991890622430901,18.253486684563597,17.613000484352028,16.506199616083734,17.594729268684773,17.724196482984155,17.070953364245611,14.567644764856936,17.041008673678618,17.047202278860823,18.018790286253022,18.576435196687498,18.634100018006222,17.526566236807298,16.522912345227383,17.975279789229944,16.229315199644986,20.756947378667576,27.704748431635892,19.808620094970763,20.115455433561181,17.796102662957139,17.623037767350297,16.434764325651429,16.550317861865665,15.747182398800987,15.700358243778169,16.938888107191076,18.018790286253022,15.048364613057856,14.682348318037157,15.833908891126327,15.603112362044044,19.928153883844459,19.517493197321869,18.841621345007127,19.952433369577761

12_18_48_112538,44442,44468,44494,6549,6546,6503,16.348050763951733,15.686696848214694,16.588648717135811,17.364310539903784,17.441998389543812,15.993524682662951,17.862575066106501,17.567807188926508,17.133087405341939,18.738692532931907,19.144948473296893,19.886447109925598,21.324720217810068,20.989244694943807,20.613980311045395,18.975297849483013,17.208505820676919,17.215041136942943,15.857102851795048,15.39406460600577,15.538697463946846,16.396887946309562,16.966818738658446,16.547536692529775,16.55320133803275,17.145327238826496,17.490301562017748,18.908984422217884,19.888607007248709,18.576956230570943,21.02144326736942,17.799235680417326,15.52908705783301,15.183734638446595,14.911132345695933,14.942136717538858,16.396887946309562,16.813722869994137,15.264757111935353,16.51695238757776,16.547536692529775,15.680059484193293,15.678601420841005,16.872831947089423,17.049407002659564,17.217500988743041,18.576956230570943,16.713872475366884,9.1387352020768162,11.747715028411108,14.372547125587062,14.783714617522492,16.467208692588827,15.117564402757978,14.564893869639377,15.538697463946846,16.978368946507715,16.558946679049029,15.2433735686555,15.211435416338645,15.808529555768928,15.668554848548354,15.810280687971385,16.713872475366884,19.568273633026251,23.329013140608993,24.760682108113542,23.858826677908098,18.579691328944648,16.756874072537016,15.851450974726276,15.826714999212641,17.020384036425469,17.997137690098327,18.022385890960436,17.91277808362895,17.596650582647385,17.679547869076373,18.322573558413296,20.111693289904053,19.630550719546193,20.991987737023749,21.27955809580294,19.961428994222103,18.033498906605246,16.431795738963956,16.375873064758707,15.282590684643935,17.991423913722713,18.307244309414727,17.335938698895234,18.469400637195974,17.578238598859457,18.121194938032033,18.712316051530422,19.867396041064069,19.66804346378666,19.920034241464407,19.153429711933768,18.089975909107238,17.540602170551779,16.745650414564295,16.66432852477584,16.268492591355141,15.249876204779298,15.163649227003589,15.174104059614365,14.476656557327146,15.601453345317452,16.048160380580555,16.948335315370173,18.027653224136714,16.632429386608578,18.229062677841739,17.340662363536694,16.289259861351638,16.036290696534422,16.476876350072246,17.83042928075696,16.760584871555636,16.711509047837069,18.184435608355955,17.015808205719111,16.794573197472573,14.501507437851785,17.029246365372671,18.818069542081048,18.749472458358468,19.994297840601348,19.248493763536658,18.303424480396188,18.152007078221175,15.995878578086888,16.965614242610911,17.16551106391131,17.294835179988638,17.336111183419007,18.229748274573126,16.456625135932654,16.506199616083734,17.933843886543855,16.670808763888488,17.769725190511906,17.53227159311308,18.517110334743847,19.526824436607171,19.239693145646811,18.589267212884124,17.727787653094254,19.017934273931985,18.358788798159139,17.633672177456162,17.633672177456162,16.548677875810085,16.579551188541132,16.611355496756801,17.08155529294794,17.613000484352028,16.947010181042856,17.594729268684773,18.268030108128926,16.08161015568686,15.487955927573296,18.259491425744955,17.434376006377704,18.382860862639461,18.576435196687498,18.634100018006222,18.576435196687498,17.25181991831198,17.614224877124343,16.229315199644986,17.769628017306218,24.425465985514165,22.259311642977366,20.115455433561181,18.351651472287188,18.616213347139137,17.810240706847651,16.973005227835131,16.142202581269316,16.081212364497105,17.310136273064813,17.653348888410619,16.156385560333661,15.825150130102372,15.068716648512748,16.759563806375127,19.161802691662047,19.115428372612314,20.127012014437639,20.870092612656549

