736035.673778444179,17.3000000000000007,13.6999999999999993,15.8000000000000007
736035.673779399833,17.3000000000000007,15.5999999999999996,15.8000000000000007
736035.673780355486,17.1000000000000014,16.3000000000000007,15.5999999999999996
736035.673781311139,17.1000000000000014,16.3000000000000007,15.5999999999999996
736035.673782266793,17.3000000000000007,15.9000000000000004,15.1999999999999993
736035.673783222446,17.1999999999999993,15.9000000000000004,15.1999999999999993
736035.6737841781,17.1999999999999993,14.9000000000000004,14.9000000000000004
736035.673785133753,17.8999999999999986,14.9000000000000004,14.9000000000000004
736035.67378608929,17.8999999999999986,14.3000000000000007,15
736035.673787044943,18.3000000000000007,14.3000000000000007,14.6999999999999993
736035.673788000597,19.3000000000000007,14.1999999999999993,14.6999999999999993
736035.67378895625,19.3000000000000007,14,14.8000000000000007
736035.673789911903,19.1999999999999993,14,14.8000000000000007
736035.673790867557,19.1999999999999993,13.9000000000000004,15
736035.67379182321,18.3000000000000007,13.9000000000000004,15
736035.673792778864,18.3000000000000007,13.5,14.9000000000000004
736035.673793794704,17.8000000000000007,13.4000000000000004,14.9000000000000004
736035.67379481066,17.6999999999999993,13.4000000000000004,14.9000000000000004
736035.673795826617,17.6999999999999993,13.5999999999999996,14.5
736035.673796842573,17.3999999999999986,13.5999999999999996,14.5
736035.67379785853,17.3999999999999986,13.9000000000000004,14.4000000000000004
736035.673798874486,17.1000000000000014,13.9000000000000004,14.6999999999999993
736035.673799890443,17.1000000000000014,13.4000000000000004,14.6999999999999993
736035.673800906399,17,13.4000000000000004,15
736035.673801842378,17.1000000000000014,13.3000000000000007,15
736035.673802777892,17.1000000000000014,13.3000000000000007,14.8000000000000007
736035.673803713406,17.1999999999999993,13.3000000000000007,14.9000000000000004
736035.673804648919,17.1999999999999993,13.0999999999999996,14.9000000000000004
736035.673805584433,17,13.0999999999999996,15.1999999999999993
736035.673806519946,17,13.1999999999999993,15.1999999999999993
736035.67380745546,17.1000000000000014,13.1999999999999993,14.8000000000000007
736035.673808390973,16.8999999999999986,13.3000000000000007,14.8000000000000007
736035.673809379572,16.8999999999999986,13.1999999999999993,14.9000000000000004
736035.673810367705,16.8999999999999986,13.1999999999999993,14.8000000000000007
736035.673811355839,16.8999999999999986,13.0999999999999996,14.8000000000000007
736035.673812343972,17,13.0999999999999996,14.8000000000000007
736035.673813332105,17.1999999999999993,13,14.8000000000000007
736035.673814320238,17.1999999999999993,13,14.6999999999999993
736035.673815308372,17.1000000000000014,13.1999999999999993,14.6999999999999993
736035.673816296505,17.1000000000000014,13.4000000000000004,14.8000000000000007
736035.673817235627,17.1000000000000014,13.4000000000000004,14.8000000000000007
736035.673818174633,17.1000000000000014,13.3000000000000007,14.8000000000000007
736035.673819113639,16.8999999999999986,13.3000000000000007,14.9000000000000004
736035.673820052645,17,13,14.9000000000000004
736035.673820991651,17,13,14.8000000000000007
736035.673821930657,17.1999999999999993,13.0999999999999996,14.8000000000000007
736035.673822869663,17.1999999999999993,13.0999999999999996,15
736035.673823808669,17.1999999999999993,13.0999999999999996,15
736035.673824797035,17.1999999999999993,13.3000000000000007,14.8000000000000007
736035.673825785285,17,13.3000000000000007,14.8000000000000007
736035.673826773535,17,13.1999999999999993,14.8000000000000007
736035.673827761784,17,13.1999999999999993,14.5999999999999996
736035.673828750034,17.1999999999999993,13.0999999999999996,14.5999999999999996
736035.673829738284,17.1999999999999993,13.0999999999999996,14.6999999999999993
736035.673830726533,17.1000000000000014,13.0999999999999996,14.6999999999999993
736035.673831714783,17.1000000000000014,13.4000000000000004,14.9000000000000004
736035.673832661705,17.3999999999999986,13.4000000000000004,15.1999999999999993
736035.673833608394,17.3999999999999986,12.9000000000000004,15.1999999999999993
736035.673834555084,17.3999999999999986,12.9000000000000004,14.9000000000000004
736035.673835501773,17.1999999999999993,13.0999999999999996,14.9000000000000004
736035.673836448463,17.1999999999999993,13.1999999999999993,14.9000000000000004
736035.673837395152,17.1000000000000014,13.1999999999999993,14.9000000000000004
736035.673838341841,17.1000000000000014,13,14.9000000000000004
736035.673839288531,17.1999999999999993,13,15.3000000000000007
736035.673840265488,17.1000000000000014,13.3000000000000007,15.3000000000000007
736035.673841242795,17.1000000000000014,13.3000000000000007,15.1999999999999993
736035.673842220102,17.1000000000000014,13.1999999999999993,15.1999999999999993
736035.673843197408,17.1000000000000014,13.1999999999999993,15.4000000000000004
736035.673844174715,16.8999999999999986,13.4000000000000004,15.6999999999999993
